_id,experience_order,preferredLabel_en,preferredLabel_de,description_en,description_de,preferredLabel_skills,skills,encoded_experience,scaled_id
100257,0,mover,transportarbeiter/transportarbeiterin,"Movers are responsible for the physical handling of goods and belongings to be relocated or transported from one place to the other. They disassemble goods, machinery or belongings for transporting and assemble or install them in the new location. They ensure that objects are well protected and packed, secured and placed correctly in trucks and transports.","Transportarbeiter sind zuständig für den physischen Umgang mit Waren und Gegenständen, die umgelagert oder von einem Ort zum anderen befördert werden sollen. Sie nehmen Waren, Maschinen oder Gegenstände für den Transport auseinander und bauen sie am neuen Ort wieder zusammen bzw. montieren sie. Sie stellen sicher, dass Objekte gut geschützt und verpackt sind und dass sie im Lastwagen und Transporter sicher und ordnungsgemäß untergebracht sind.",mover,"['hazards associated with loading dangerous goods', 'follow detailed procedures for relocating specific goods', 'communicate with customers', 'handle delivery of furniture goods', 'stack goods', 'read pictograms', 'pack goods', 'use communication devices', 'follow work procedures', 'use traditional toolbox tools', 'carry objects', 'maintain inventory of tools', 'select equipment required for moving activities', 'animal transport regulations', 'types of packaging materials', 'health and safety measures in transportation', 'electricity', 'mechanics', 'load animals for transportation', 'shunt inbound loads', 'determine cargo loading sequence', 'operate forklift', 'clean furniture', 'disassemble machines', 'apply techniques for stacking goods into containers', 'perform cleaning duties', 'organise weight of loads according to lifting equipment capacity', 'clean surfaces', 'assemble machines', 'implement efficiency plans for logistics operations', 'operate cranes', 'analyse requirements for moving goods']",0,0.32982754083631977
100257,1,mover,transportarbeiter/transportarbeiterin,"Movers are responsible for the physical handling of goods and belongings to be relocated or transported from one place to the other. They disassemble goods, machinery or belongings for transporting and assemble or install them in the new location. They ensure that objects are well protected and packed, secured and placed correctly in trucks and transports.","Transportarbeiter sind zuständig für den physischen Umgang mit Waren und Gegenständen, die umgelagert oder von einem Ort zum anderen befördert werden sollen. Sie nehmen Waren, Maschinen oder Gegenstände für den Transport auseinander und bauen sie am neuen Ort wieder zusammen bzw. montieren sie. Sie stellen sicher, dass Objekte gut geschützt und verpackt sind und dass sie im Lastwagen und Transporter sicher und ordnungsgemäß untergebracht sind.",mover,"['hazards associated with loading dangerous goods', 'follow detailed procedures for relocating specific goods', 'communicate with customers', 'handle delivery of furniture goods', 'stack goods', 'read pictograms', 'pack goods', 'use communication devices', 'follow work procedures', 'use traditional toolbox tools', 'carry objects', 'maintain inventory of tools', 'select equipment required for moving activities', 'animal transport regulations', 'types of packaging materials', 'health and safety measures in transportation', 'electricity', 'mechanics', 'load animals for transportation', 'shunt inbound loads', 'determine cargo loading sequence', 'operate forklift', 'clean furniture', 'disassemble machines', 'apply techniques for stacking goods into containers', 'perform cleaning duties', 'organise weight of loads according to lifting equipment capacity', 'clean surfaces', 'assemble machines', 'implement efficiency plans for logistics operations', 'operate cranes', 'analyse requirements for moving goods']",1,0.32982754083631977
100257,2,wood caulker,kalfaterer/kalfatererin,Wood caulkers drive oakum into the seams between planking in deck or hull of wooden ships to make them watertight. They mainly use hand tools to heat marine glue and force it into the seams. They can also hammer hemp ropes and cotton lines into the seams and smear hot pitch over them.,"Kalfaterer machen Schiffe wasserdicht, indem sie die Nähte zwischen hölzernen Schiffsplanken mit Werg abdichten. Sie verwenden hauptsächlich Handwerkzeuge, um Schiffsklebstoff zu erhitzen und ihn in die Nähte einzubringen. Möglicherweise verwenden sie auch Hanfseile und Baumwolle, die sie dann mit heißem Pech versiegeln.",wood caulker,"['traditional wood caulking materials', 'types of wood', 'wood caulking processes', 'calculate materials to build equipment', 'handle chemicals', 'ensure integrity of hull', 'wear appropriate protective gear', 'clean equipment', 'ensure vessel compliance with regulations', 'apply health and safety standards', 'apply preliminary treatment to workpieces', 'dispose of hazardous waste', 'use power tools', 'warm marine glue', 'coat seams with hot pitch', 'use caulking tools', 'assist in ship maintenance', 'coat seams with putty', 'operate hot glue gun', 'remove excess glue', 'apply rubber sealant', 'remove old caulking']",2,0.32982754083631977
100257,3,power plant control room operator,steuerer kraftwerksleitstand/steuerin kraftwerksleitstand,"Power plant control room operators are responsible for the safe and proper operation of power plants, switchyards and associated control structures. They repair and maintain the involved machinery and equipment to ensure the plant's efficient operation and to tackle emergency situations such as blackouts.","Steuerer Kraftwerksleitstand sind für den sicheren und ordnungsgemäßen Betrieb von Kraftwerken, Schaltanlagen und damit verbundenen Kontrollstrukturen verantwortlich. Sie reparieren und warten die beteiligten Maschinen und Ausrüstungen, um den effizienten Betrieb der Anlage zu gewährleisten und Notfallszenarien wie Stromausfälle zu bewältigen.",power plant control room operator,"['electric current', 'electrical power safety regulations', 'power plant instrumentation', 'electronics', 'electric generators', 'resolve equipment malfunctions', 'ensure compliance with safety legislation', 'monitor gauge', 'troubleshoot', 'manage emergency procedures', 'close circuit breaker', 'use remote control equipment', 'wear appropriate protective gear', 'respond to electrical power contingencies', 'maintain power plant machinery', 'monitor automated machines', 'write production reports', 'monitor equipment condition', 'coordinate remote communications', 'conduct inter-shift communication', 'adapt energy distribution schedules', 'monitor electric generators', 'electricity consumption', 'natural gas', 'smart grids systems', 'nuclear energy', 'fossil fuels', 'electricity', 'mechanics', 'automation technology', 'test procedures in electricity transmission', 'maintain records of maintenance interventions', 'ensure safety in electrical power operations', 'maintain electrical equipment', 'oversee power equipment operation', 'arrange equipment repairs', 'ensure compliance with electricity distribution schedule', 'supervise electricity distribution operations', 'develop strategies for electricity contingencies', 'coordinate electricity generation', 'respond to nuclear emergencies', 'react to events in time-critical environments', 'perform minor repairs to equipment', 'ensure equipment maintenance', 'read electricity meter']",3,0.32982754083631977
100258,0,building construction worker,hochbauhelfer/hochbauhelferin,Building construction workers prepare and maintain building construction activities on construction sites. They perform preparation and clean-up work in order to assist specialised construction workers.,"Hochbauhelfer übernehmen die Vorbereitung und Wartung von Hochbaumaßnahmen auf Baustellen. Sie führen Vorbereitungs- und Reinigungstätigkeiten durch, um spezialisierte Bauarbeiter zu unterstützen.",building construction worker,"['install wood elements in structures', 'apply finish to concrete', 'inspect masonry work', 'check compatibility of materials', 'dig soil mechanically', 'pour concrete', 'transport construction supplies', 'operate digging construction equipment', 'work in a construction team', 'inspect construction supplies', 'mix concrete', 'prepare wall for wallpaper', 'prepare surface for painting', 'move soil', 'follow health and safety procedures in construction', 'install construction profiles', 'use safety equipment in construction', 'discharge cement', 'prepare surface for plastering', 'place drywall', 'plumbing tools', 'carpentry', 'types of concrete forms', 'types of concrete pumps', 'demolition techniques', 'types of plastering materials', 'building construction principles', 'construction methods', 'building materials industry', 'construction industry', 'plaster surfaces', 'operate masonry power saw', 'operate concrete pumps', 'communicate with construction crews', 'install roof windows', 'inspect construction sites', 'lay tiles', 'read standard blueprints', 'install plumbing systems', 'place concrete forms', 'set window', 'apply adhesive wall coating', 'cut wall chases', 'finish mortar joints', 'screed concrete', 'fit doors', 'construct wood roofs', 'plan construction of houses', 'secure heavy construction equipment']",0,0.3298614453873364
100258,1,garden labourer,gartenhilfsarbeiter/gartenhilfsarbeiterin,"Garden labourers perform simple tasks in cultivating and maintaining flowers, trees and shrubs. This work can take place in either parks or private gardens.","Gartenhilfsarbeiter führen einfache Aufgaben beim Anbau und bei der Pflege von Blumen, Bäumen und Sträuchern durch. Diese Arbeiten können sowohl in Parks als auch in Privatgärten erfolgen.",garden labourer,"['soil structure', 'plant species', 'watering principles', 'pest control in plants', 'plant propagation', ""maintain plants' growth"", 'work in outdoor conditions', 'prepare the ground', 'prepare sites for planting of grass', 'maintain turf and grass', 'prune hedges and trees', 'maintain ground', 'maintain plant soil nutrition', 'nurse plants', 'propagate plants', 'handling chemical products for soil and plants', 'operate hand pruning equipment', 'use gardening equipment', 'plant green plants', 'maintain plant health', 'plant according to guidelines', 'prune plants', 'grow plants', 'prepare planting area', 'operate turf management equipment', 'turf management', 'greenhouse types', 'herbicides sprayers', 'ecology', 'pruning techniques', 'landscaping materials', 'lawn care', 'horticulture principles', 'plant disease control', 'pruning types', 'transport physical resources within the work area', 'build garden masonry', 'assist in interior plant projects', 'de-limb trees', 'establish vertical gardens', 'build fences', 'perform weed control operations', 'maintain turf management equipment', 'establish green roof', 'maintain the greenhouse', 'maintain gardening equipment', 'create garden areas ', 'execute disease and pest control activities', 'nurse trees', 'provide lawn care']",1,0.3298614453873364
100259,0,shelf filler,regalauffüller/regalauffüllerin,"Shelf fillers stock and rotate merchandise on shelves, identifying and removing expired products. They clean the shop after its operational hours, ensuring that the shelves are fully stocked for the next day. Shelf fillers may use trolleys, small forklifts to move stock and ladders to reach high shelves. They also give directions to customers in order to locate specific products. 
 
 ","Regalauffüller übernehmen das Auffüllen und Umsortieren von Waren in Regalen, wobei sie abgelaufene Produkte erkennen und entfernen. Sie reinigen das Geschäft nach den Öffnungszeiten und stellen sicher, dass die Regale am nächsten Tag aufgefüllt sind. Regalauffüller verwenden unter Umständen Rollwagen und kleine Hubwagen, um Waren zu verladen, und Leitern zum Erreichen hoher Regale. Außerdem geben sie den Kunden Anweisungen, damit diese bestimmte Produkte finden können. 
 
 ",shelf filler,"['comply with food safety and hygiene', 'change shelf labels', 'examine merchandise', 'monitor stock level', 'stock shelves', 'check price accuracy on the shelf', 'ensure stock storage safety', 'assess shelf life of food products', 'characteristics of products', 'teamwork principles', 'characteristics of services', 'numerical sequences', 'communication principles', 'maintain store cleanliness', 'carry out stock rotation', 'prevent shoplifting', 'handle sensitive products']",0,0.3298953499383531
100259,1,pipe welder,rohrleitungsbauer/rohrleitungsbauerin,"Pipe welders assemble and install parts and components of pipelines for the transport of goods such as water, steam and chemicals through them. They interpret specs such as pneumatics, hydraulics, for installation on site according to the safety and production requirements.","Rohrleitungsbauer montieren und installieren Teile und Komponenten von Rohren, durch die Wasser, Dampf, Chemikalien und andere Stoffe transportiert werden. Sie überprüfen die Spezifikationen für die Pneumatik, Hydraulik und andere Aspekte für den Einbau vor Ort nach Maßgabe der Sicherheits- und Herstellungsvorschriften.",pipe welder,"['technical drawings', 'hydraulics', 'pipeline coating properties', 'types of pipelines', 'isometric perspective', 'cooperate with colleagues', 'inspect pipelines', 'ensure regulatory compliance in pipeline infrastructures', 'operate welding equipment', 'clear pipelines', 'measure parts of manufactured products', 'detect flaws in pipeline infrastructure', 'use rigging equipment', 'lay pipe installation', 'use wrenches', 'test pipeline infrastructure operations', 'prevent pipeline deterioration', 'install metal gas piping', 'guide drill pipes', 'work with blacksmithing hand tools', 'assemble manufactured pipeline parts', 'consider the impact of material characteristics on pipeline flows', 'use measurement instruments', 'perform follow-up on pipeline route services', 'use metal bending techniques', 'apply health and safety standards', 'follow up pipeline integrity management priorities', 'operate soldering equipment', 'metal and metal ore products', '3D printing process', 'security requirements of goods transported via pipelines', 'printing on large scale machines', 'printing techniques', 'printing materials', 'maintenance operations', 'rigging terminology', 'types of metal', 'comply with pipeline transport regulations', 'health and safety hazards underground', 'mechatronics', 'maintenance of printing machines', 'robotics', 'mechanics', 'automation technology', 'operate automated process control', 'operate pumping equipment', 'operate pumps', 'prepare copper gas-lines pipes ', 'cast metal', 'adjust feeder tubes', 'handle chemicals', 'determine suitability of materials', 'operate forklift', 'join metals', 'perform water analysis', 'read assembly drawings', 'keep task records', 'follow written instructions', 'maintain robotic equipment', 'maintain mechatronic equipment', 'operate printing machinery', 'install septic systems', 'operate hydraulic pumps', 'heat metals', 'transport pipes', 'develop assembly instructions', 'lay sewer pipe', 'operate 3D computer graphics software', 'follow verbal instructions', 'repair pipelines', 'operate sumps']",1,0.3298953499383531
100260,0,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",0,0.32992925448936977
100260,1,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",1,0.32992925448936977
100260,2,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",2,0.32992925448936977
100260,3,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",3,0.32992925448936977
100260,4,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",4,0.32992925448936977
100260,5,cargo vehicle driver,lastkraftwagenfahrer/lastkraftwagenfahrerin,Cargo vehicle drivers operate vehicles such as trucks and vans. They may also take care of the loading and unloading of cargo.,Lastkraftwagenfahrer bedienen Fahrzeuge wie Lastkraftwagen und Lieferwagen. Sie können auch das Auf- und Abladen von Ladung übernehmen.,cargo vehicle driver,"['types of cargo', 'road traffic laws', 'road transport legislation', 'mechanical components of vehicles', 'vehicle cargo capacity', 'transport topography', 'control the performance of the vehicle', 'read maps', 'supervise unloading of cargo', 'anticipate foreseeable problems on the road', 'supervise loading of cargo', 'use different communication channels', 'practice emergency stops', 'stay alert', 'use communication devices', 'operate GPS systems', 'parallel park vehicles', 'interpret traffic signals', 'manoeuvre heavy trucks']",5,0.32992925448936977
100260,6,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",6,0.32992925448936977
100260,7,shelf filler,regalauffüller/regalauffüllerin,"Shelf fillers stock and rotate merchandise on shelves, identifying and removing expired products. They clean the shop after its operational hours, ensuring that the shelves are fully stocked for the next day. Shelf fillers may use trolleys, small forklifts to move stock and ladders to reach high shelves. They also give directions to customers in order to locate specific products. 
 
 ","Regalauffüller übernehmen das Auffüllen und Umsortieren von Waren in Regalen, wobei sie abgelaufene Produkte erkennen und entfernen. Sie reinigen das Geschäft nach den Öffnungszeiten und stellen sicher, dass die Regale am nächsten Tag aufgefüllt sind. Regalauffüller verwenden unter Umständen Rollwagen und kleine Hubwagen, um Waren zu verladen, und Leitern zum Erreichen hoher Regale. Außerdem geben sie den Kunden Anweisungen, damit diese bestimmte Produkte finden können. 
 
 ",shelf filler,"['comply with food safety and hygiene', 'change shelf labels', 'examine merchandise', 'monitor stock level', 'stock shelves', 'check price accuracy on the shelf', 'ensure stock storage safety', 'assess shelf life of food products', 'characteristics of products', 'teamwork principles', 'characteristics of services', 'numerical sequences', 'communication principles', 'maintain store cleanliness', 'carry out stock rotation', 'prevent shoplifting', 'handle sensitive products']",7,0.32992925448936977
100260,8,cargo vehicle driver,lastkraftwagenfahrer/lastkraftwagenfahrerin,Cargo vehicle drivers operate vehicles such as trucks and vans. They may also take care of the loading and unloading of cargo.,Lastkraftwagenfahrer bedienen Fahrzeuge wie Lastkraftwagen und Lieferwagen. Sie können auch das Auf- und Abladen von Ladung übernehmen.,cargo vehicle driver,"['types of cargo', 'road traffic laws', 'road transport legislation', 'mechanical components of vehicles', 'vehicle cargo capacity', 'transport topography', 'control the performance of the vehicle', 'read maps', 'supervise unloading of cargo', 'anticipate foreseeable problems on the road', 'supervise loading of cargo', 'use different communication channels', 'practice emergency stops', 'stay alert', 'use communication devices', 'operate GPS systems', 'parallel park vehicles', 'interpret traffic signals', 'manoeuvre heavy trucks']",8,0.32992925448936977
100260,9,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",9,0.32992925448936977
100260,10,cargo vehicle driver,lastkraftwagenfahrer/lastkraftwagenfahrerin,Cargo vehicle drivers operate vehicles such as trucks and vans. They may also take care of the loading and unloading of cargo.,Lastkraftwagenfahrer bedienen Fahrzeuge wie Lastkraftwagen und Lieferwagen. Sie können auch das Auf- und Abladen von Ladung übernehmen.,cargo vehicle driver,"['types of cargo', 'road traffic laws', 'road transport legislation', 'mechanical components of vehicles', 'vehicle cargo capacity', 'transport topography', 'control the performance of the vehicle', 'read maps', 'supervise unloading of cargo', 'anticipate foreseeable problems on the road', 'supervise loading of cargo', 'use different communication channels', 'practice emergency stops', 'stay alert', 'use communication devices', 'operate GPS systems', 'parallel park vehicles', 'interpret traffic signals', 'manoeuvre heavy trucks']",10,0.32992925448936977
100260,11,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",11,0.32992925448936977
100260,12,gaming dealer,croupier/croupière,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.","Croupiers betreiben Spieltische. Sie stehen hinter dem Spieltisch und betreiben Glücksspiele, indem sie die richtige Anzahl Spielkarten an die Spieler austeilen oder ihnen andere Spielgeräte zur Verfügung stellen. Außerdem verteilen sie die Gewinne oder holen das Geld bzw. die Jetons der Spieler ein.",gaming dealer,"['casino policies', 'casino game rules', 'responsible gambling', 'communicate with customers', 'maintain game area', 'train dealers in gaming', 'follow safety precautions in a gaming room', 'promote company', 'redistribute wagered money', 'follow ethical code of conduct of gambling', 'deal cards', 'participate in games for player distribution', ""identify customer's needs"", 'show good manners with players', 'conduct gambling games', 'attract gamers', 'operate games', 'focus on service', 'report to gaming manager', 'show diplomacy', 'adapt to changing situations', 'place bets', 'compute results of games', 'apply gaming psychology', 'deal with public', 'exchange money for chips', 'apply knowledge of human behaviour', 'manage personal professional development', 'process payments']",12,0.32992925448936977
100260,13,cargo vehicle driver,lastkraftwagenfahrer/lastkraftwagenfahrerin,Cargo vehicle drivers operate vehicles such as trucks and vans. They may also take care of the loading and unloading of cargo.,Lastkraftwagenfahrer bedienen Fahrzeuge wie Lastkraftwagen und Lieferwagen. Sie können auch das Auf- und Abladen von Ladung übernehmen.,cargo vehicle driver,"['types of cargo', 'road traffic laws', 'road transport legislation', 'mechanical components of vehicles', 'vehicle cargo capacity', 'transport topography', 'control the performance of the vehicle', 'read maps', 'supervise unloading of cargo', 'anticipate foreseeable problems on the road', 'supervise loading of cargo', 'use different communication channels', 'practice emergency stops', 'stay alert', 'use communication devices', 'operate GPS systems', 'parallel park vehicles', 'interpret traffic signals', 'manoeuvre heavy trucks']",13,0.32992925448936977
100260,14,cargo vehicle driver,lastkraftwagenfahrer/lastkraftwagenfahrerin,Cargo vehicle drivers operate vehicles such as trucks and vans. They may also take care of the loading and unloading of cargo.,Lastkraftwagenfahrer bedienen Fahrzeuge wie Lastkraftwagen und Lieferwagen. Sie können auch das Auf- und Abladen von Ladung übernehmen.,cargo vehicle driver,"['types of cargo', 'road traffic laws', 'road transport legislation', 'mechanical components of vehicles', 'vehicle cargo capacity', 'transport topography', 'control the performance of the vehicle', 'read maps', 'supervise unloading of cargo', 'anticipate foreseeable problems on the road', 'supervise loading of cargo', 'use different communication channels', 'practice emergency stops', 'stay alert', 'use communication devices', 'operate GPS systems', 'parallel park vehicles', 'interpret traffic signals', 'manoeuvre heavy trucks']",14,0.32992925448936977
100261,0,postman/postwoman,postbote/postbotin,Postmen/Postwomen deliver mails and parcel posts to residences and businesses. They perform mail delivery and collect signatures from the recipients. They perform other duties in connection with mail services from post offices or related organisations.,Postboten stellen Briefe und Paketsendungen an private und geschäftliche Empfänger zu. Sie erledigen die Postzustellung und holen Unterschriften von den Empfängern ein. Außerdem übernehmen sie auch andere Aufgaben im Zusammenhang mit Postdiensten bei Postämtern oder verwandten Organisationen.,postman/postwoman,"['geographic areas', 'road traffic laws', 'data protection', 'act reliably', 'ensure the integrity of mail', 'use geographic information systems', 'establish daily priorities', 'maintain privacy of service users', 'handle mail', 'operate mailing information systems', 'analyse travel alternatives', 'interpret traffic signals', 'execute working instructions', 'implement environmental protection measures', 'organise mail deliveries', 'differentiate types of packages', 'communicate with customers', 'drive in urban areas', 'contact customers', 'apply information security policies', ""respond to customers' inquiries"", 'drive two-wheeled vehicles', ""secure sensitive customer's information""]",0,0.3299631590403865
